,category_title,tag,koef
0,Спорт/Игры,гр,0.028156651764289865
0,Спорт/Игры,год,0.028156651764289865
0,Спорт/Игры,бой,0.0281311706314715
0,Спорт/Игры,гормон,0.027990044357400577
0,Спорт/Игры,гантелей,0.02772347250637771
0,Спорт/Игры,альфредо,0.027228410497335254
0,Спорт/Игры,мельников,0.027073703619509483
0,Спорт/Игры,тестостерон,0.02703038569371827
0,Спорт/Игры,фитнес,0.025990755474729108
0,Спорт/Игры,швед,0.025990755474729104
0,Спорт/Игры,гантелями,0.025990755474729104
0,Спорт/Игры,накачать,0.025990755474729104
0,Спорт/Игры,маэстро,0.025990755474729104
0,Спорт/Игры,sec,0.025990755474729104
0,Спорт/Игры,case,0.025990755474729104
0,Спорт/Игры,туринабол,0.025990755474729104
0,Спорт/Игры,трицепс,0.025990755474729104
0,Спорт/Игры,участниц,0.025990755474729104
0,Спорт/Игры,юниоры,0.025990755474729104
0,Спорт/Игры,dog,0.025990755474729104
0,Спорт/Игры,шамиль,0.025990755474729104
0,Спорт/Игры,iherb,0.025990755474729104
0,Строительство и ремонт,усолье,0.707183946027021
0,Строительство и ремонт,чери,0.688815531844501
0,Строительство и ремонт,тигго,0.688815531844501
0,Строительство и ремонт,89025687333,0.6857541294807477
0,Строительство и ремонт,кондиционеры,0.5333643229294704
0,Строительство и ремонт,топас,0.5223517783154132
0,Строительство и ремонт,m²),0.4299356944596094
0,Строительство и ремонт,нива,0.40582715084505183
0,Строительство и ремонт,тревел,0.3444077659222505
0,Строительство и ремонт,"000,00",0.3053748857843954
0,Строительство и ремонт,юнилос,0.28253521288639355
0,Строительство и ремонт,ктм,0.27552621273780037
0,Строительство и ремонт,септика,0.2349136489802486
0,Строительство и ремонт,резиновая,0.21988359637107083
0,Строительство и ремонт,monopol,0.2112367630989803
0,Строительство и ремонт,биодека,0.21063253894823952
0,Строительство и ремонт,вакансии,0.20894071132616526
0,Строительство и ремонт,chery,0.2020525560077203
0,Строительство и ремонт,астра,0.19950693339003409
0,Строительство и ремонт,tiggo,0.1607236240970502
0,Строительство и ремонт,амк,0.1596521332697365
0,Строительство и ремонт,ниссан,0.15429467913316822
0,Строительство и ремонт,перекладина,0.15000871582391354
0,Строительство и ремонт,фонтаны,0.14465126168734518
0,Строительство и ремонт,мангалом,0.14465126168734518
0,Строительство и ремонт,денисовъ,0.14465126168734518
0,Строительство и ремонт,2640,0.14465126168734518
0,Строительство и ремонт,запоры,0.14465126168734518
0,Строительство и ремонт,detop,0.141972534619061
0,Строительство и ремонт,bixbit,0.1339363534142085
0,Строительство и ремонт,округ,0.13125762634592433
0,Строительство и ремонт,работодателей,0.12857889927764019
0,Строительство и ремонт,s9,0.12857889927764019
0,Строительство и ремонт,sanext,0.12857889927764019
0,Строительство и ремонт,цок,0.12857889927764019
0,Строительство и ремонт,цинкования,0.12054271807278766
0,Строительство и ремонт,ск-бетон,0.12054271807278766
0,Строительство и ремонт,массажное,0.12054271807278766
0,Строительство и ремонт,чистка,0.11812533023067755
0,Строительство и ремонт,5гч,0.1178639910045035
0,Строительство и ремонт,жидкая,0.11396766072336287
0,Строительство и ремонт,кондиционеров,0.11295299137931585
0,Строительство и ремонт,обслуживание,0.11288176711874538
0,Строительство и ремонт,буксы,0.11250653686793516
0,Строительство и ремонт,пчел,0.11250653686793516
0,Строительство и ремонт,дека,0.1106156707020875
0,Строительство и ремонт,доплата,0.11049749156672202
0,Строительство и ремонт,макс,0.10975127474055715
0,Строительство и ремонт,keter,0.10848844626550891
0,Строительство и ремонт,m²,0.10791443332230514
0,Строительство и ремонт,массажные,0.10714908273136681
0,Строительство и ремонт,policrete,0.10714908273136681
0,Строительство и ремонт,септиков,0.10707029664112316
0,Строительство и ремонт,️балкон,0.10447035566308265
0,Строительство и ремонт,разветвитель,0.10447035566308265
0,Строительство и ремонт,рваный,0.10286311942211215
0,Строительство и ремонт,кондор,0.10179162859479847
0,Строительство и ремонт,работ),0.10179162859479847
0,Строительство и ремонт,тонкими,0.10179162859479847
0,Строительство и ремонт,резьбонарезная,0.10179162859479847
0,Строительство и ремонт,биокси,0.1004522650606564
0,Строительство и ремонт,реального,0.1004522650606564
0,Строительство и ремонт,очистка,0.10041905770030576
0,Строительство и ремонт,metabox,0.09964864694017116
0,Строительство и ремонт,инверторный,0.09705234224321878
0,Строительство и ремонт,дёке,0.09688062896961083
0,Строительство и ремонт,хеймердингер,0.09643417445823013
0,Строительство и ремонт,далос,0.09643417445823013
0,Строительство и ремонт,robur,0.09643417445823013
0,Строительство и ремонт,sarayli,0.09643417445823013
0,Строительство и ремонт,эна,0.09643417445823013
0,Строительство и ремонт,железнение,0.09643417445823013
0,Строительство и ремонт,засыпанные,0.09643417445823013
0,Строительство и ремонт,видеонаблюдения,0.09413812268541513
0,Строительство и ремонт,конопли,0.0939615033182755
0,Строительство и ремонт,м²,0.09388718806543536
0,Строительство и ремонт,scip,0.09375544738994596
0,Строительство и ремонт,г.пенза,0.09064812399073634
0,Строительство и ремонт,casambi,0.09040703855459074
0,Строительство и ремонт,sila,0.08901616103836626
0,Строительство и ремонт,energy,0.0887806685488468
0,Строительство и ремонт,самоизлив,0.08839799325337762
0,Строительство и ремонт,портландцемента,0.08839799325337762
0,Строительство и ремонт,рос,0.08839799325337762
0,Строительство и ремонт,топоматик,0.08839799325337762
0,Строительство и ремонт,siena,0.08839799325337762
0,Строительство и ремонт,sanibox,0.08839799325337762
0,Строительство и ремонт,90`/90,0.08839799325337762
0,Строительство и ремонт,45`/45,0.08839799325337762
0,Строительство и ремонт,септик,0.08777242226138313
0,Строительство и ремонт,1шт,0.08766743132566375
0,Строительство и ремонт,газопровод,0.08571926618509346
0,Строительство и ремонт,лстк,0.08536210257598889
0,Строительство и ремонт,cosmo,0.08437990265095136
0,Строительство и ремонт,️рулонные,0.08437990265095136
0,Строительство и ремонт,firecore,0.08437990265095136
0,Строительство и ремонт,integrator,0.08357628453046612
0,Строительство и ремонт,евробион,0.08328405975938058
0,Строительство и ремонт,ангарск,0.0824356652626806
0,Строительство и ремонт,brozex,0.0817011755826672
0,Телепередачи,кедрового,0.42703517229704846
0,Телепередачи,импровизаторы,0.370146403669241
0,Телепередачи,ивлеевой,0.330073068469601
0,Телепередачи,африке,0.30228907126004806
0,Телепередачи,ореха,0.28636476259919724
0,Телепередачи,стерненко,0.2825968051965762
0,Телепередачи,мушкетёры,0.2825968051965762
0,Телепередачи,чбд,0.2700369471878395
0,Телепередачи,рецепты,0.2482904025851793
0,Телепередачи,ниндзя,0.2480571956725502
0,Телепередачи,darude,0.22607744415726094
0,Телепередачи,нокауты,0.22607744415726094
0,Телепередачи,тмк,0.22607744415726094
0,Телепередачи,егунов,0.22607744415726094
0,Телепередачи,teoria,0.2072376571441559
0,Телепередачи,падма,0.2072376571441559
0,Телепередачи,экстрасенсов,0.19776331338612038
0,Телепередачи,der,0.1952487017721799
0,Телепередачи,buracos,0.1883978701310508
0,Телепередачи,неправ,0.1883978701310508
0,Телепередачи,de,0.17747625447127974
0,Телепередачи,сыска,0.17634040644266355
0,Телепередачи,гр,0.1710072975035692
0,Телепередачи,universo,0.1695580831179457
0,Телепередачи,xps,0.1695580831179457
0,Телепередачи,artmasters,0.1695580831179457
0,Телепередачи,поллион,0.1695580831179457
0,Телепередачи,шнитников,0.1695580831179457
0,Телепередачи,relanium,0.1695580831179457
0,Телепередачи,стекловаты,0.1695580831179457
0,Телепередачи,сталик,0.16909857611762608
0,Телепередачи,die,0.16830209731707207
0,Телепередачи,pill,0.1657901257153247
0,Телепередачи,осознание,0.16484813636466944
0,Телепередачи,снт,0.16327815411357735
0,Телепередачи,девственность,0.16327815411357735
0,Телепередачи,теблойты,0.15071829610484064
0,Телепередачи,аккорда,0.15071829610484064
0,Телепередачи,котельная,0.15071829610484064
0,Телепередачи,юко,0.15071829610484064
0,Телепередачи,генадий,0.15071829610484064
0,Телепередачи,sembiry,0.15071829610484064
0,Телепередачи,xelius,0.15071829610484064
0,Телепередачи,und,0.1478198673335937
0,Телепередачи,că,0.14757833160265646
0,Телепередачи,д,0.1457139776794846
0,Телепередачи,și,0.14492143856234677
0,Телепередачи,шансон,0.1441265975754327
0,Телепередачи,маска,0.14362381563965462
0,Телепередачи,renaud,0.14318238129959862
0,Телепередачи,итал,0.1412984025982881
0,Телепередачи,кайлас,0.1412984025982881
0,Телепередачи,шт,0.13815843809610392
0,Телепередачи,иманбек,0.13815843809610392
0,Телепередачи,лакшми,0.13815843809610392
0,Телепередачи,ханкишиев,0.13601407209461228
0,Телепередачи,тейт,0.13564646649435658
0,Телепередачи,фактор,0.1355015450557942
0,Телепередачи,шоумаскгоон,0.13187850909173557
0,Телепередачи,элеваторе,0.13187850909173557
0,Телепередачи,mount,0.13187850909173557
0,Телепередачи,зооморфы,0.13187850909173557
0,Телепередачи,r8,0.13187850909173557
0,Телепередачи,lapierre,0.13187850909173557
0,Телепередачи,нод,0.13187850909173557
0,Телепередачи,duncan,0.13187850909173557
0,Телепередачи,саитов,0.13187850909173557
0,Телепередачи,фасовка,0.13187850909173557
0,Телепередачи,седух,0.13187850909173557
0,Телепередачи,ведий,0.13187850909173557
0,Телепередачи,leel,0.13187850909173557
0,Телепередачи,могута,0.13187850909173557
0,Телепередачи,skyway,0.12918711094700627
0,Телепередачи,"лапино""",0.1271685623384593
0,Телепередачи,pe,0.1255985800873672
0,Телепередачи,алхимия,0.12559858008736718
0,Телепередачи,corine,0.12559858008736718
0,Телепередачи,lune,0.12559858008736718
0,Телепередачи,камирен,0.12559858008736718
0,Телепередачи,tyson,0.12559858008736718
0,Телепередачи,айман,0.12559858008736718
0,Телепередачи,наримана,0.12559858008736718
0,Телепередачи,newtv,0.12559858008736718
0,Телепередачи,подкаст,0.12295439945394894
0,Телепередачи,частота,0.12245861558518303
0,Телепередачи,nicht,0.12245861558518303
0,Телепередачи,хинди,0.12245861558518303
0,Телепередачи,стартаперы,0.122458615585183
0,Телепередачи,inst,0.122458615585183
0,Телепередачи,встречисчитателем,0.1205746368838725
0,Телепередачи,фрейтак,0.1205746368838725
0,Телепередачи,алмаст,0.1205746368838725
0,Телепередачи,полтава,0.1205746368838725
0,Телепередачи,смотрим,0.11942730037373185
0,Телепередачи,zu,0.11842151836808909
0,Телепередачи,получателя,0.11774866883190674
0,Телепередачи,la,0.11439829433730817
0,Телепередачи,музыка,0.11434382464266682
0,Телепередачи,инциденты,0.11303872207863047
0,Телепередачи,иаков,0.11303872207863047
0,Техника и оборудование,подкос,0.5344992199605764
0,Техника и оборудование,тигго,0.45032611445497384
0,Техника и оборудование,стандофф,0.41413167908756465
0,Техника и оборудование,беговые,0.38298763005049175
0,Техника и оборудование,conion,0.37036166422465133
0,Техника и оборудование,pest,0.3619443536740911
0,Техника и оборудование,массажные,0.3135448180083696
0,Техника и оборудование,fc8,0.3030231798201693
0,Техника и оборудование,"000,00",0.3030231798201693
0,Техника и оборудование,w5w,0.3030231798201693
0,Техника и оборудование,ywf,0.2946058692696091
0,Техника и оборудование,велотренажер,0.28884665678764676
0,Техника и оборудование,ктм,0.2805770183520086
0,Техника и оборудование,рестрим,0.2794547102786006
0,Техника и оборудование,fujicar,0.2777712481684885
0,Техника и оборудование,nikko,0.2777712481684885
0,Техника и оборудование,text,0.26093662706736803
0,Техника и оборудование,каспа,0.26093662706736803
0,Техника и оборудование,mita,0.25251931651680776
0,Техника и оборудование,hedge,0.25251931651680776
0,Техника и оборудование,savelli,0.25251931651680776
0,Техника и оборудование,теннисный,0.25251931651680776
0,Техника и оборудование,беговая,0.24770942477363042
0,Техника и оборудование,laufstein,0.24690777614976755
0,Техника и оборудование,citycoco,0.2461425660997166
0,Техника и оборудование,ретона,0.2412962357827274
0,Техника и оборудование,reject,0.2412962357827274
0,Техника и оборудование,ecosys,0.23989335069096737
0,Техника и оборудование,дорожка,0.2390516196359113
0,Техника и оборудование,эллиптические,0.22474219169995888
0,Техника и оборудование,mellow,0.2195820143624415
0,Техника и оборудование,thx,0.2188500743145667
0,Техника и оборудование,вагон,0.21136802049184647
0,Техника и оборудование,lh5h,0.21043276376400644
0,Техника и оборудование,массажное,0.20942268649793924
0,Техника и оборудование,велотренажеры,0.2087493016538944
0,Техника и оборудование,sc6534,0.2020154532134462
0,Техника и оборудование,dxr,0.2020154532134462
0,Техника и оборудование,skyboard,0.19864852899322208
0,Техника и оборудование,bluavido,0.19640391284640604
0,Техника и оборудование,12x,0.195281604772998
0,Техника и оборудование,карниз,0.19528160477299797
0,Техника и оборудование,f4.0-7.1,0.19359814266288594
0,Техника и оборудование,swat,0.1919146805527739
0,Техника и оборудование,zeblaze,0.18518083211232567
0,Техника и оборудование,sublime,0.18518083211232567
0,Техника и оборудование,хангири,0.18518083211232567
0,Техника и оборудование,rinnol,0.18518083211232567
0,Техника и оборудование,гребной,0.18365041201222382
0,Техника и оборудование,электроскутер,0.18046713820401195
0,Техника и оборудование,хеймердингер,0.18037094036914839
0,Техника и оборудование,bodo,0.17956929174528552
0,Техника и оборудование,чери,0.17905915171191822
0,Техника и оборудование,24-105,0.17676352156176542
0,Техника и оборудование,4.0l,0.17676352156176542
0,Техника и оборудование,sc18m21c0vr,0.17676352156176542
0,Техника и оборудование,септика,0.1749336714420784
0,Техника и оборудование,pas-240,0.17395775137824535
0,Техника и оборудование,orlauf,0.17395775137824535
0,Техника и оборудование,3акб,0.1725548662864853
0,Техника и оборудование,ison,0.17045053864884524
0,Техника и оборудование,bb5,0.16834621101120514
0,Техника и оборудование,белтермо,0.16834621101120514
0,Техника и оборудование,get-appxpackage,0.16834621101120514
0,Техника и оборудование,remove-appxpackage,0.16834621101120514
0,Техника и оборудование,olympic,0.16834621101120514
0,Техника и оборудование,dfc,0.1611313733964392
0,Техника и оборудование,kettler,0.1599289004606449
0,Техника и оборудование,пузи,0.1599289004606449
0,Техника и оборудование,x757,0.1599289004606449
0,Техника и оборудование,радиант,0.1599289004606449
0,Техника и оборудование,drastar,0.1599289004606449
0,Техника и оборудование,сх.,0.1599289004606449
0,Техника и оборудование,vidiq,0.15824543835053284
0,Техника и оборудование,d-x,0.1557202451853648
0,Техника и оборудование,weelye,0.15487851413030876
0,Техника и оборудование,m220,0.15151158991008465
0,Техника и оборудование,sc18m3120vu,0.15151158991008465
0,Техника и оборудование,ansys,0.15151158991008465
0,Техника и оборудование,sc6530,0.15151158991008465
0,Техника и оборудование,633x,0.15151158991008465
0,Техника и оборудование,ост,0.15151158991008465
0,Техника и оборудование,dt100,0.15151158991008465
0,Техника и оборудование,foodatlas,0.15061884485169189
0,Техника и оборудование,дорожки,0.149663887594108
0,Техника и оборудование,спин,0.14814466568986054
0,Техника и оборудование,svo),0.14730293463480454
0,Техника и оборудование,foif,0.14730293463480454
0,Техника и оборудование,некса,0.14590004954304447
0,Техника и оборудование,spetime,0.14309427935952437
0,Техника и оборудование,«газпром,0.14309427935952437
0,Техника и оборудование,miwe,0.14309427935952437
0,Техника и оборудование,рсз,0.14309427935952437
0,Техника и оборудование,vcma18av,0.14309427935952437
0,Техника и оборудование,sc9672,0.14309427935952437
0,Техника и оборудование,"вр-8/2,2",0.14309427935952437
0,Техника и оборудование,dacom,0.14309427935952437
0,Техника и оборудование,unixfit,0.1402885091760043
0,Техника и оборудование,sc8854,0.1402885091760043
0,Техника и оборудование,велотренажере,0.13888562408424426
0,Технологии и интернет,7.401-2,0.6233771892013151
0,Технологии и интернет,яппи,0.41638708004566616
0,Технологии и интернет,опорный,0.4043527713738261
0,Технологии и интернет,127.0.0.1,0.4043527713738261
0,Технологии и интернет,рестрим,0.39828747980321866
0,Технологии и интернет,видеонаблюдение,0.3527875820950932
0,Технологии и интернет,некса,0.3453846588818098
0,Технологии и интернет,aternos,0.3453846588818098
0,Технологии и интернет,стул,0.3397686481682844
0,Технологии и интернет,орд,0.3369606428115217
0,Технологии и интернет,лил,0.3369606428115217
0,Технологии и интернет,целуй,0.31590060263580166
0,Технологии и интернет,читы,0.3032645785303696
0,Технологии и интернет,граффити,0.30326457853036953
0,Технологии и интернет,carbon,0.2976485678168442
0,Технологии и интернет,самп,0.26816451157083604
0,Технологии и интернет,эпилятор,0.26395250353569205
0,Технологии и интернет,опорное,0.26395250353569205
0,Технологии и интернет,колено,0.26395250353569205
0,Технологии и интернет,usdtbbc,0.2611444981789294
0,Технологии и интернет,segoe,0.25272048210864134
0,Технологии и интернет,wilcom,0.24598126925241087
0,Технологии и интернет,твердомер,0.24429646603835325
0,Технологии и интернет,canva,0.24280987496712594
0,Технологии и интернет,беговая,0.24148846068159058
0,Технологии и интернет,intrade,0.24148846068159058
0,Технологии и интернет,máquina,0.23587244996806522
0,Технологии и интернет,дайнэкс,0.23587244996806522
0,Технологии и интернет,roidmi,0.23166044193292118
0,Технологии и интернет,батут,0.22913323711183478
0,Технологии и интернет,знакомься,0.22744843389777716
0,Технологии и интернет,freebitco.in,0.22534242988020517
0,Технологии и интернет,ерир,0.2246404285410145
0,Технологии и интернет,swollen,0.21902441782748913
0,Технологии и интернет,y12,0.21902441782748913
0,Технологии и интернет,sabbat,0.21902441782748913
0,Технологии и интернет,гироскутер,0.21621641247072643
0,Технологии и интернет,кст,0.2106004017572011
0,Технологии и интернет,#8211,0.2106004017572011
0,Технологии и интернет,видеонаблюдения,0.20605506934517515
0,Технологии и интернет,fimi,0.20217638568691304
0,Технологии и интернет,yakuro,0.20217638568691304
0,Технологии и интернет,a85,0.20217638568691304
0,Технологии и интернет,компенсаторы,0.20217638568691304
0,Технологии и интернет,lil,0.202176385686913
0,Технологии и интернет,eve,0.19796437765176902
0,Технологии и интернет,лексус,0.19796437765176902
0,Технологии и интернет,вован,0.19796437765176902
0,Технологии и интернет,bas,0.19742437662162238
0,Технологии и интернет,bv7100,0.193752369616625
0,Технологии и интернет,ccna,0.193752369616625
0,Технологии и интернет,коллаборация,0.1909443642598623
0,Технологии и интернет,буксах,0.18743435756390897
0,Технологии и интернет,defy,0.18532835354633698
0,Технологии и интернет,garlyn,0.18532835354633692
0,Технологии и интернет,алефиум,0.17971234283281157
0,Технологии и интернет,cdpusersvc,0.1769043374760489
0,Технологии и интернет,703,0.1769043374760489
0,Технологии и интернет,kr,0.1752195342619913
0,Технологии и интернет,автовоспроизведение,0.17088718314012888
0,Технологии и интернет,viju,0.16848032140576086
0,Технологии и интернет,тадж,0.16848032140576086
0,Технологии и интернет,1more,0.16366659793702484
0,Технологии и интернет,фипа,0.1628643106922355
0,Технологии и интернет,comfobuds,0.1628643106922355
0,Технологии и интернет,hbbtv,0.1628643106922355
0,Технологии и интернет,carbonwrap,0.16005630533547283
0,Технологии и интернет,geoint,0.16005630533547283
0,Технологии и интернет,pr1,0.16005630533547283
0,Технологии и интернет,ironfish,0.1550018956933
0,Технологии и интернет,узкий,0.15444029462194744
0,Технологии и интернет,инфиникс,0.15163228926518477
0,Технологии и интернет,tạo,0.15163228926518477
0,Технологии и интернет,tradermakemoney,0.15163228926518477
0,Технологии и интернет,кс,0.14922542753081677
0,Технологии и интернет,калининград,0.14742028123004078
0,Технологии и интернет,kieslect,0.14681856579644875
0,Технологии и интернет,snupps,0.14320827319489673
0,Технологии и интернет,ticktock-s,0.14320827319489673
0,Технологии и интернет,bigbluebutton,0.14320827319489673
0,Технологии и интернет,magicbook,0.14152346998083912
0,Технологии и интернет,ionic,0.14040026783813406
0,Технологии и интернет,nex,0.1381538635527239
0,Технологии и интернет,rt3,0.1381538635527239
0,Технологии и интернет,ду,0.1360802595969607
0,Технологии и интернет,дозатор,0.13567099565832322
0,Технологии и интернет,flutter,0.1352871834571632
0,Технологии и интернет,youme,0.1347842571246087
0,Технологии и интернет,payup,0.1347842571246087
0,Технологии и интернет,0.22.2,0.1347842571246087
0,Технологии и интернет,smok,0.1347842571246087
0,Технологии и интернет,батуты,0.1347842571246087
0,Технологии и интернет,сухба,0.1347842571246087
0,Технологии и интернет,reactos,0.1347842571246087
0,Технологии и интернет,hama,0.1347842571246087
0,Технологии и интернет,iqos,0.13478425712460868
0,Технологии и интернет,солид,0.13478425712460868
0,Технологии и интернет,"1,0",0.13267825310703668
0,Технологии и интернет,зенли,0.13237739539024068
0,Технологии и интернет,pbn,0.13141465069649347
0,Фильмы,heartstopper,0.6151816323739068
0,Фильмы,снт,0.3595779963875652
0,Фильмы,склифосовский,0.33618376529728994
0,Фильмы,сваты,0.31769943455929456
0,Фильмы,боярд,0.26571225435868273
0,Фильмы,форт,0.2599359010030592
0,Фильмы,кингсман,0.25250916097440035
0,Фильмы,спаун,0.23827457591947093
0,Фильмы,romeo,0.20794872080244733
0,Фильмы,spawn,0.20794872080244733
0,Фильмы,chucky,0.20794872080244733
0,Фильмы,грейсфилд,0.19061966073557673
0,Фильмы,жуки,0.187731484057765
0,Фильмы,голливудски,0.18195513070214142
0,Фильмы,wednesday,0.17329060066870614
0,Фильмы,toca,0.17329060066870614
0,Фильмы,варламов,0.1675142473130826
0,Фильмы,blackkklansman,0.16462607063527082
0,Фильмы,оптимисты,0.16462607063527082
0,Фильмы,мушкетёры,0.16173789395745905
0,Фильмы,пройдите,0.14885218262568348
0,Фильмы,bridgerton,0.1472970105684002
0,Фильмы,чебурашка,0.14548109110031493
0,Фильмы,нюрнберг,0.14505065093010217
0,Фильмы,кп,0.13987027053974138
0,Фильмы,"2022,гарри",0.1386324805349649
0,Фильмы,никанор,0.1386324805349649
0,Фильмы,коматозники,0.13615690052541196
0,Фильмы,скуби-ду,0.13430021551824725
0,Фильмы,"2022,премьеры",0.1299679505015296
0,Фильмы,"бесплатно,последний",0.1299679505015296
0,Фильмы,хосроева,0.1299679505015296
0,Фильмы,дрисс,0.12707977382371785
0,Фильмы,чаки,0.12455261923063253
0,Фильмы,persia,0.1213034204680943
0,Фильмы,yakamoz,0.1213034204680943
0,Фильмы,берлизова,0.12130342046809428
0,Фильмы,лойко,0.12130342046809428
0,Фильмы,ca,0.12130342046809428
0,Фильмы,персии,0.11882784045854133
0,Фильмы,ракун,0.11783760845472016
0,Фильмы,орбита,0.11697115545137662
0,Фильмы,инкарнация,0.11697115545137662
0,Фильмы,pleistark,0.11263889043465897
0,Фильмы,gorgo,0.11263889043465897
0,Фильмы,addams,0.11263889043465897
0,Фильмы,виноватая,0.11263889043465897
0,Фильмы,genshin,0.11090598442797192
0,Фильмы,виктан,0.11090598442797192
0,Фильмы,barman,0.1077324698133161
0,Фильмы,imdb,0.10623726171579784
0,Фильмы,башня,0.10554972949821191
0,Фильмы,злаковом,0.10397436040122367
0,Фильмы,480,0.10397436040122367
0,Фильмы,boyard,0.10397436040122367
0,Фильмы,закрытые,0.10397436040122367
0,Фильмы,newtv,0.10273657039644721
0,Фильмы,sands,0.09819800704560014
0,Фильмы,сеструха,0.09530983036778838
0,Фильмы,pennywise,0.09530983036778838
0,Фильмы,осциллографы,0.09530983036778838
0,Фильмы,voodoo,0.09530983036778838
0,Фильмы,лорио,0.09530983036778838
0,Фильмы,поздравление,0.09302969088530538
0,Фильмы,паук,0.09256789048378986
0,Фильмы,сохо,0.0924216536899766
0,Фильмы,кожаное,0.0924216536899766
0,Фильмы,tu,0.0924216536899766
0,Фильмы,"качестве,гарри",0.0924216536899766
0,Фильмы,амитивилля,0.0924216536899766
0,Фильмы,2021,0.09061550836290401
0,Фильмы,строителя,0.08953347701216482
0,Фильмы,2020,0.08690227543528022
0,Фильмы,cult,0.08664530033435307
0,Фильмы,чернецкого,0.08664530033435307
0,Фильмы,купе,0.08664530033435307
0,Фильмы,capulet,0.08664530033435307
0,Фильмы,ммм,0.08664530033435307
0,Фильмы,краснею,0.08549002966322836
0,Фильмы,impact,0.08416972032480012
0,Фильмы,карибский,0.08317948832097893
0,Фильмы,гача,0.08231303531763541
0,Фильмы,конкурсная,0.08231303531763541
0,Фильмы,пересказы,0.08210389148924213
0,Фильмы,стрендж,0.07990622141945894
0,Фильмы,kraven,0.07971367630760483
0,Фильмы,убрир,0.07891387353528771
0,Фильмы,серябкина,0.07798077030091775
0,Фильмы,мамкина,0.07798077030091775
0,Фильмы,жуйлинь,0.07798077030091775
0,Фильмы,"качестве,титаник",0.07798077030091775
0,Фильмы,s245,0.07798077030091775
0,Фильмы,гебекли-тепе,0.07798077030091775
0,Фильмы,жёлтые,0.07798077030091775
0,Фильмы,croatia,0.07798077030091775
0,Фильмы,азазелло,0.07798077030091775
0,Фильмы,flatliners,0.07798077030091775
0,Фильмы,босой,0.07798077030091775
0,Фильмы,"2022,последний",0.07798077030091775
0,Фильмы,"качестве,последний",0.07798077030091775
0,Хобби,маркизы,4.6638304639974555
0,Хобби,навесы,3.109220309331637
0,Хобби,bean,0.9226273309212357
0,Хобби,нак.,0.7867679217526142
0,Хобби,osd_layout,0.4866605701562562
0,Хобби,бандалетки,0.47314222098524905
0,Хобби,сбн,0.4391445816521939
0,Хобби,адопт,0.42582799888672423
0,Хобби,иракский,0.3852729513737028
0,Хобби,рап,0.3751341894954475
0,Хобби,обс,0.3582362530316886
0,Хобби,lada-2103,0.34471790386068146
0,Хобби,лиц.,0.3409628068687351
0,Хобби,tennis,0.3244403801041708
0,Хобби,херейд,0.3244403801041708
0,Хобби,brainrush,0.31430161822591546
0,Хобби,бытовки,0.2974036817621566
0,Хобби,1вп,0.2940240944694048
0,Хобби,genutrain,0.2940240944694048
0,Хобби,1/18,0.29402409446940475
0,Хобби,vaz-2103,0.28388533259114945
0,Хобби,бытовка,0.2737465707128941
0,Хобби,norev,0.2686771897737665
0,Хобби,натаха,0.2636078088346388
0,Хобби,obs,0.25346904695638345
0,Хобби,бакуган,0.25346904695638345
0,Хобби,v167,0.25346904695638345
0,Хобби,gle,0.25346904695638345
0,Хобби,amulet,0.2433302850781281
0,Хобби,iscale,0.2433302850781281
0,Хобби,143m,0.2433302850781281
0,Хобби,лп.,0.23964346257694435
0,Хобби,teac,0.23657111049262453
0,Хобби,s-klasse,0.23319152319987277
0,Хобби,minichamps,0.2311637708242217
0,Хобби,боро,0.22710826607291956
0,Хобби,ортез,0.22305276132161744
0,Хобби,mercedes-amg,0.22305276132161744
0,Хобби,иван-чай,0.22305276132161744
0,Хобби,stool,0.22305276132161744
0,Хобби,эдисона,0.21291399944336212
0,Хобби,rw,0.2129139994433621
0,Хобби,вм.лп./,0.21088624706771103
0,Хобби,кр.,0.20615482485785855
0,Хобби,арабский,0.20480298994075785
0,Хобби,ml350,0.20277523756510674
0,Хобби,allegro,0.20277523756510674
0,Хобби,псн,0.1977058566259791
0,Хобби,u2,0.1960160629796032
0,Хобби,ип.,0.19572218582371176
0,Хобби,ruhla,0.1926364756868514
0,Хобби,anderep,0.1926364756868514
0,Хобби,streamline,0.1926364756868514
0,Хобби,wilcom,0.19118808113281494
0,Хобби,w223,0.18925688839409963
0,Хобби,пчел,0.18280187666494374
0,Хобби,feltli,0.1824977138085961
0,Хобби,вм.лп.\,0.18249771380859608
0,Хобби,пст,0.18249771380859608
0,Хобби,https://vk.com/market-211626529?w=pro..,0.18249771380859608
0,Хобби,вербным,0.18249771380859608
0,Хобби,f12,0.18249771380859608
0,Хобби,гироскутер,0.17960092470052313
0,Хобби,viv,0.17235895193034073
0,Хобби,bakugan,0.17235895193034073
0,Хобби,twosun,0.17235895193034073
0,Хобби,ml350/w166,0.17235895193034073
0,Хобби,генеалогическое,0.17235895193034073
0,Хобби,winding,0.17235895193034073
0,Хобби,gen8,0.1703311995546897
0,Хобби,bauerfeind,0.1622201900520854
0,Хобби,кипрей,0.1622201900520854
0,Хобби,сбн.,0.1622201900520854
0,Хобби,hairpins,0.1622201900520854
0,Хобби,видеокнига,0.16019243767643435
0,Хобби,ширма,0.15715080911295773
0,Хобби,bixbit,0.15546101546658184
0,Хобби,пэчворка.,0.15368228531250197
0,Хобби,дачные,0.15232871504890946
